,text,sentiment
20019,jujurly masih lebih serem di ghosting sih drpd omicron :(,-5
20020,@wiinnssoo @biwbiwna @urser0tonin @schfess Ini yg kurasain pas kena delta + sesak nafas ( ini yg paling gak enak nyawa terasa ngegantung ) omicron gak pake sesak nafas kan ya?,-11
20021,@pantungalimar Dicium kamu omicron ini mah yakin,3
20022,"bertahan pas delta, omicron kena juga hadeuuuhhhh...

mangat yuk mangat Gin!",8
20023,"@SETYAKI22965702 Ini bukan tanda tanda omicron ya..
😀",4
20024,"udah 4hari barengan sama omicron, tinggal pusing nya aja👍🏻",-1
20025,"Sarjana omicron
Kwkwwk",0
20026,"Gejala omicron bukan demam, gejala omicron tuh denial.",0
20027,meriang seharian jd parno omicron dah,-4
20028,"omicron kontol, cuaca kontol intinya semua pada ky kontol",-15
20029,"@ramyeon_zip gua sbnrnya msh ada satu itu jg ditunda grgr sekolah ditutup omicron jadi gatau kapan, ini itunya mau udah siappp

gatau anjir gua jg, udh mulai dari awal2 februari udh suruh masak ini itu",-5
20030,Hu ranga omicron,0
20031,"Liyane Podo kenek omicron,tapi kok aku malah omissyou",1
20032,"@sarjana_crypto gw vaksin 2x + booster kenak omicron tepar 4 hari ini , teman2 ku yg sm jg byk yg tepar..asuuu tenan..",0
20033,"@booandraa_ @Askrlfess Gejala omicron jg bikin badan pegel2 ka. Aku kemaren jg sempet ngiranya pms, taunya pas swab positif :"")

Tp semoga kakanya engga sampe positif yaa.",5
20034,"Katla 32 3/6
Gejala omicron
🟨🟨⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩",0
20035,"@tanteririnn Hati2  omicron,",2
20036,@CNNIndonesia jangan2 panu juga gejala awal omicron?😏,2
20037,@detikcom Muncul omicron apalgi ini? Nampaknya virus covid ini tidak ada habis2nya layaknya Sinetron,1
20038,"@panca66 Trus kasus omicron dbuat mningkat,wlaupun ga ad yg kena",3
20039,Bangun bangun omicron😃👍🏻,0
20040,"@budhinurul Aku omicron, tapi setelah sembuh atau ct di atas 35 niat makan sedikit banyak",5
20041,@mixxabel jadi aku terkena omicron dah lah kan. sebab first day memang rasa penat yak mat. https://t.co/kuWG8cTnAP,5
20042,@CNNIndonesia Pak @jokowi  kebutuhan dasar #MinyakGorengLangka ... harus ngantri panjang di saat yg katanya omicron melonjak naik. @kemenkomarves @Kemendag nya kemana tuh?,5
20043,"kupikir pusing krn omicron, ternyata krn kamu cuekin hhhh",-6
20044,emang bener gejala omicron itu denial wkwkwkwk,2
20045,@brgsjks aku sakit belakang. Ada kah tanda omicron ni🤨 ghisauuuu,-7
20046,@Anonymouslem_G Kurap = omicron,0
20047,"1st day kene omicron. Rasa penat + sakit giler badan + kepala berdenyut + tekak sakit giler. Barai jugak. Cepat2 aku telan panadol. Alhamdulillah, 2nd day rasa okay sikit. https://t.co/0PW90RpoLS",-4
20048,@CNNIndonesia Kayanya lagi cekak juga gejala omicron ya 😑,-7
20049,"Sejak omicron mengganas ni MySJ aku asyik tukar kuning je. 3-4 hari biru, tukar jadi kuning balik. 😌",-10
20050,"menejer gw ini org blitar. 
gapernah di jkt lebih dr sebulan dan ini pengalaman pertama dy dan lg pandemic. 

lalu merebaklah omicron ini, dia kos sendirian dan sudah 47th.

gue yg kuatir. 🥺

semoga belio cepet sehat ya. sedih deh.. jauh dr keluarga dan +",2
20051,gelombang omicron cabang mudik ke kampung halaman,-3
20052,"@WagimanDeep212_ @Kemendag dong disentil juga. Lutfi nya ditanya ngapain aja, sampai masyarakat sampai ngantri2 berjubel demi 2 liter minyak goreng disaat  covid omicron melonjak... atau mgkn lutfi lg sibuk mikiri 5 milyar ekor babi pemakan kedelai impor.
#MinyakGorengLangka",-3
20053,Ga sabar mo part time an biar ga di rumah doang - dua hari masuk - kena omicron 😇😇🙅🏻‍♀️,-12
20054,UMSfess- base isinya sambat batuk pilek demam dan lain lain. Ati ati ya gais pelajari gejala omicron. Takutnya nanti omicron 😥,-5
20055,Kak itu dr sy covid biasa sampe udh ada omicron msh pgn baca lagi huaaaaaaaaaaaaa,3
20056,@ddevyz_ @madinii__ wahh omicron,0
20057,"@skik2310 @NMIXX_official Fasilitasi pcr/antigen staffnya. Fyi, karena sekarang case c19 varian omicron tuh banyak yg otg tapi menularnya justru lebih cepat",1
20058,gue ini omicron ga si,0
20059,"Alhamdulillah kerja shift2an, thankyou omicron wkwk🖤",7
20060,"kotaku bnyk yg kena omicron :D
takut 😃👍",-2
20061,"Bedanya sakit tenggorokan karena omicron dan karena common cold/flu itu apa ya? Kalo kata ponakan gue cuma sakit kayak ditusuk, tapi ga sakit buat nelen",-27
20062,@dwikimic lagi fluu berat mo  cek takut dikira omicron padahal habis ujan2nan doang,1
20063,@nadilawantari_ Lagi virus omicron yg langka malah minyak ga nyambut bet🤣,-4
20064,2in. Gathell cenan omicron jancok😩 https://t.co/oSkDt6eTs3,0
20065,"@iamadeadstar serem ya orang-orang nganggep omicron biasa aja, padahal ga semua orang sama??? kasihan yang punya penyakit bawaan, autoimun dll",-14
20066,"Semua-semua aja jadiin gejala omicron. Muncul panu di punggung, jerawat di muka, cantengan di kaki sekalian juga jadiin tanda-tanda kena Omicron. https://t.co/KAj6OCCC2B",-9
20067,"@martiiiniblue Suruh ngaku kemarin kena Omicron, terus kata jurnal omicron bikin gabisa berdiri, dia pingin uji coba. Gitu bisa kak:))
'aku mau test, aku sehat nggak?' gituu hahahaha",5
20068,@lulusuttt viks omicron ga sih,0
20069,Hari ini hepi bcs ketemu prana setelah sama2 resmi jadi alumni omicron😆,3
20070,@deboradebori awali 2022 dgn staycation omicron,2
20071,"@devdjalangkara Rasa omicron terus bosen
Mending rasa jeruk atau anggur gitu",-4
20072,"w udah takut2 omicron ya kan, pas diswab ternyata negatif. tdnya mau cek tipes tp harus hari kelima dulu, jdnya cek dbd aja. taunya beneran dbd dong. leukosit aku 4.200 tp trombosit masih 183rb (masih baguuus) jd pulang deh bsk cek lagi kalo turun mau gamau dirawat",-9
20073,"Pusing abis itu enakan, pusing lagi abis itu enakan lagi. Ini gejala omicron atau gejala akhir bulan ya?",8
20074,"Rakor @KemenkesRI Ini faktanya. Bahwa yang terkena omicron awal lalu adalah yang sudah vaksin dan 1 diantaranya menerima 4 dosis. wah wah wah wah. Ketauan Ni ye.. Mau sepik apalagi?

@MprAldo
@Human_B
@f_fathur
@dikrizal1
 @__Sridiana_3va
#cabutmandatory https://t.co/KjEJNkrWmq",-4
20075,"Zaman edan hidup makin ngawur
Minyak goreng pada sembunyi maen petak umpet ma emak emak, belum lagi omicron pada serentak nyerang seantero negeri, semua pada batuk dan demam membuat kerja dan sekolah kembali online
Di belahan dunia lainnya pada siap siaga utk perang besar besaran",-7
20076,Gejala omicron 90% ku alami sekarang wkwkw..,-3
20077,"@CNNIndonesia Sesok2 ngentutan,nek turu ngorok.. yo jd gejala omicron yo dab...sisan waee kecepirit jd gejala.",0
20078,Katanya kuku cantengan juga gejala omicron lohhh https://t.co/IlEXF7OePv,-1
20079,Sakit punggung gara-gara rebutan omicron😂😂🤣🤣 https://t.co/qmvQvEMqQH https://t.co/4WF5zE09yq,-12
20080,@ahyanaseyo ini udah berantakan waktunya ke klinik tp omicron jancok 🖕🏻,-5
20081,@yutaokkotseu ak tak tipu weyh.. kat daerah ak dah mcm 60% org dah kena covid/omicron,-3
20082,"Halo gue mau pamit. Tapi gue masih bakalan disini sih. Em jadi ya gitu deh, kisah gue udah selesai, tapi cinta gue buat Ji ga bakalan selesai sampai kapanpun. Gue ga bsa bikin kalimat perpisahan jadi see you. Baik-baik kalian ya, sekarang banyak omicron😀 jangan sedih-sedih https://t.co/qwnuEs1pg5",-6
20083,"Iya pa harusnya awal bln saya jalan. tp bnyk tmn2 w yg kena omicron, jadi gajadi😊 https://t.co/ky7jdsFdVT",-9
20084,"@wxixLD Iyaak, hati-hati, jaga diri musim begini, susah dibedakan juga kan mana omicron mana flu biasa, mirip gejalanya",-1
20085,"Mau cosplay jadi virus corona varian omicron tapi sebenernya agent FBI. Masuk ke tubuh manusia, cari tau kelemahan asli si virus, terus balik buat vaksin / obat mujarab.",-6
20086,@yutaokkotseu omicron kesan2 dia deman sekejap 2 hari pastu tak lamanya rasa letih,-4
20087,@EnggalPamukty Hancurlah masa depan om imron namun disalahartikan omicron 😅 https://t.co/3sqmzZZoG1,0
20088,"Seolah-olah kesehatanku jadi gambling disini, ya meskipun omicron bukan death threat, tapi isomannya itu bikin malez amit"" dah. Semoga stay safe stay healthy lah",2
20089,"@l0calhostt lu kl udah alumni bachelor delta kaga usah ambil master degree omicron dong le mana ngajak"" lagi huft!!! w kepaksa ni ambil bachelor omicron",-16
20090,"Wingi Ra percoyo covid tp kok yo tau keno, saiki wayahe omicron howone wes di serang ngarep mburi kiwo nengen",-6
20091,"Veran berpendapat dalam sebuah wawancara radio bahwa otoritas ilmiah tidak melihat penguatan ini sebagai hal yang tepat, dengan mempertimbangkan bahwa vaksin saat ini ""sedikit kurang disesuaikan"" dengan varian seperti omicron dan bahwa laboratorium sedang mengembangkan yg baru.",8
20092,"@CNNIndonesia Suka2 lu dah, bodo amat ama omicron dan covid2 laen nya
Gini nih yg bikin masyarakat bandel, apa2 diklaim penyakit sampe jengah",-11
20093,"Bener2 dah orang santuy bgt sama omicron. Ni orang kantor dateng kesini tempat isoman demi nonton bola gara2 tv lantai bawah mati,,",5
20094,"Minum obat buat nyembuhin omicron malah kaya diracunin, ga nyaman bgt perutnya 😭",-4
20095,"@nocontextfooty @CoachJustinL Anjir cepet banget, kek persebaran omicron",0
20096,@fiachuuu Kmren omicron,0
20097,@fiachuuu Gugur di angkatan omicron cuk😂🤣,-4
20098,@CNNIndonesia Terjangkit varian apa nih ? Varian klasik atau omicron ?,0
20099,"@jogjamnfs yg penting jgn sampe gemuk obese, gemuk biasa it's okay.

Sehat2 nder lagi musim omicron gini yg penting mah asal sehat aja dulu deh.👍",6
20100,"@busanfairys gejalanya sih kayak omikron, kalo memang segitu takut tp ga mau nyebarin ka ading beli sumplemen vitamin c sama vitamin d aja... itu biasanya kalo buat covid. buat demamnya mungkin ka ading bisa banyakin minum dulu biar suhu tubuhnya agak mendingan. apalagi omicron bisa cm 3 hran",-9
20101,waktu senggang ini akan saya dedikasikan buat bikin revisian guide nata yg belum ketata 😬😬😬 jarang kan ada wktu senggang gini serelah kmrn kena gempur omicron tp setengah sadar masih terima telpon masih ngatur event.....,0
20102,"halo, ini zella. maaf ya moots dateng"" malah bawa kabar buruk. mungkin aku kena omicron karena dari 2 hari yg lalu tenggorokan sakit dan mulai batuk pilek. udh mulai isoman! kalian jaga kesehatan ya! tetep pake prokes dimanapun! minta doanya biar cpt sehat 

so much love -zella",10
20103,"Ga tau knapa semenjak omicron melanda, tenggorokan saya jd sensitif sekali.. dikit2 batuk, demam, dua hari kemudian sembuh, enakan.. trus beberapa hari kemudian kambuh lagi, tenggorokan ga enak, batuk2 lagi, badan ga enak lagi.. rapuh banget si!",-18
20104,Ingatkan omicron rupanya memang diri sendiri begini https://t.co/ghIf5HMbDH,6
20105,ini gue udah kena covid gelombang pertama masa mau kesenggol omicron juga jgn bercanda,-7
20106,"@taehypung omicron , kaga dlu ga",0
20107,"@tas_andin Emensi mna paham sama ksus by omicron yg mlonjak,yg pnting cuan dan ide cerita yg dia hrpakan berjalan untuk prpnjang episode",2
20108,Recovery a.k.a long covidnya omicron lumayan juga yaaa rasanya -_-,1
20109,"Sampe varian omicron ini, masih ada loh temen gua yg gak percaya sama covid. Ini dia lagi sakit nih, gejalanya gua yakin sih dia covid. Tapi dia gak mau swab karena takut dicovidkan. Besoknya, si anak sakit juga akhirnya ke dokter dan antigen hasilnya +.",-10
20110,@CNNIndonesia Halaaaaaahh besok2 ambeyen dituding polytron eh omicron 😬😬👊,0
20111,@akuiniocha Waspada omicron,3
20112,"i wrote that while im on omicron phase, terus assignments aku numpuk segunung jadi siang sibuk nugas, terus selesaiin one shot itu begadang sambil meler2 disitu udah ngga mikir bakal menang sih soalnya lagi kacau banget, bener bener cuma sekedar ikutin tahapan aja",12
20113,"Sekolahan kaga jelas, udh tau lagi rame omicron malah disuruh bersih2 sekolah",1
20114,"Awal covid langka masker, lalu varian delta langka oksigen. Trus varian omicron yg langka minyak goreng

Kerennya lagi, survey mengatakan 70% rakyat Indonesia puas terhadap kinerja @jokowi. Apa responden surveynya cuma sekolam?

https://t.co/kJDlK9xjBs",-8
20115,Ebangs*t kmrn kena omicron itu gue isoman bukan liburan yak. Esmosi sayah,-6
20116,"Sekalinya telp Mirna, malah bersambung 🙈, semoga besok Reyna dah ketemu deh, kasian tuh bocah baru sembuh dari omicron, megatron, tronton ampe oskadon dah disuruh kelayapan diluar, kasian gw, &amp; pengen jg dramanya udahan jgn Nino yg nemuin 🙈 ga ikhlas gw 😣🔫 #IkatanCintaEp629",-15
20117,@CNNIndonesia Batuk pilek bisa jadi gejala omicron 😂,-4
20118,@cornettough omicron kah?,0
20119,"Cabe mahal tanam sendiri daging mahal konsumsi cacing kan ada protein nya  sembako mahal rakyat suruh diet 
Kedelai mahal karena babi di china 
Minyak Goreng Langka karena omicron

Mencoba menemukan benang merahnya
Aku tuh",-7
20120,@convomf Anjrit sakit ku kek gejala omicron 😭,-9
20121,@CNNIndonesia Titit panuan juga gejala omicron ya mimin @CNNIndonesia  tolol!!,-5
20122,kebagian jg omicron😅,2
20123,Peningkatan kes varian omicron covid-19 mula dilihat dengan  pengurangan kemasukan pesakit kategori 4 dan 5 ke hospital serta kurang kes kematian berbanding dengan varian delta dulu https://t.co/CPmX8OO5W2,-10
20124,"Dulu sebelum ada omicron, langganan sakit tenggorokan sama flu lgsg ke dokter buat minta obat ..
Skrg lg musim omicron, lg skit tenggorokan aku dirumah ajalah, ntar pas mau periksa dikiranya kena c*vid lagi :((
Apakabar aku yg langganan sakit tenggorokan kalo abis makan pedes :((",-5
20125,omicron ke no omicron ke kita tak boleh berhenti beramal atau lambatkan perlaksanaan usaha kita Karak and remote hospitals at night can be a same experience outgoing peoples have more conveniences perjuangan adalah sebahagian dari akhirat so ianya penting,11
20126,"@detikcom Yg ngomongin Coved covid omicron ini biasanya artis dan orang yg terkenal sepertinya mereka sudah terbiasa diendorse oleh produk mewah....
Coved topping omicron ini kan produk mewah",16
20127,@ricoodock @unmagnetism Ini sebenernya yg ngewein si omicron siapa dah. Beranak mulu,1
20128,"@whyxngrh Opo2 omicron, kene ki masuk angin le rande duwet hmmm",-3
20129,"Wahai omicron, pergilah cepat2 https://t.co/YzskmisBdh",4
20130,"Sejarah di tahun 2022 yang perlu dicatat untuk anak cucu kita nanti,
- varian cov-19, omicron
- ukraina dan rusia memicu konflik panjang

https://t.co/SDOApMyGYm",-1
20131,@L1nt4ng_K1n4nt1 @AhmadBaron11 Berburu omicron😂 https://t.co/GFxaSOJYNq,-3
20132,Minggu ini skip dulu take podcast. Rekan saya terduga kena serangan omicron. Semoga dia bisa melakukan serangan balik.,-1
20133,@rizieqdivist Owhh btw omicron yg dirasa apa ja bib??,-2
20134,Berburu virus omicron 😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣 https://t.co/zLdipCtduB https://t.co/ru49xbBGfI,-3
20135,@CNNIndonesia Cantengan juga tanda2 gejala omicron,-2
20136,"Bangsattt ya omicron, aku dikosan aja padahal, keluar cuma buat ambil gofood😭",-8
20137,Ada rona botswana sama delta x omicron. Dahla cape,4
20138,nunggu bang @corbuzier ngundang menteri bahas hubungan omicron dg minyak goreng langka,-1
20139,@CNNIndonesia Sakit dungu dan hoax juga di sebabkan omicron,-13
20140,Delta kawin sama omicron anaknya dakron,-3
20141,Geh! Yg positif omicron gatel-gatel ga si kulitnya,-2
20142,Waktu bagian omicron,-4
20143,@pagpag_eater Wkwkkww jangan dirasa omicron aman aman bae lah jan ayeuna mah,-2
20144,Zamannya omicron sialan ini mgkn gejalanya ga seberat delta. Tapi badan bener2 gampang pegal linu ya wak🤌🤌🤌,1
20145,"Dulu:
Kalo sakit tenggorokan, seneng kalo suara becek/ilang

Sekarang: mampus, bisa covid nih kalo dites, udh omicron dah ini gue :))

Ini terjadi tepat minggu lalu pas tenggorokan sakit, sampe skrg batuk sm flunya masih ada sikit 🙂 https://t.co/czI4yORrdV",-16
20146,Cobak bawak RS pasti sudah positif omicron.,4
20147,@peacypx Ayok meet up 😭 eh masih omicron:'(,4
20148,Tetap nge fangirl walaupun badan lgi meriang panas dingin. Entah ini omicron apa yg katanya faktor perubahan cuaca hhgggg🤌🏻,0
20149,@maireeyyy PLS semoga omicron cepet selsai biar kt ketemu,3
20150,"saya harap omicron wave surut cepat. saya dah nak keluar tengok dunia ni, tak nak masuk gua balik pls.",-10
20151,@_thinkplus @irwank2k2 Sudah ganti menjadi omicron,3
20152,Jadi 5 tahun ini aku sudah kena omicron https://t.co/ToF71EjImW,-3
20153,"@Othex6 Goyang rame2 gak boleh bang, omicron.. 😂😂",-1
20154,UK ini tak ada covid omicron ke? steady je hidup tanpa mask siap layan bola penuh stadium setiap minggu. Itu belum kira konsert bagai semua. Malaysia? hari2 orang upload buat test-kit (saliva).,4
20155,"@HLeonjwin_ Gatau aku covid apa omicron ya, habis dari kondangan minggu lalu langsung demam, udah baikan sih tapi 2 hari lalu aku gabisa ngerasa makanan:(",6
20156,"@missufe Makji kok baru online? Makji sehat kan? Jaga kesehtaan makji, omicron lagi tinggi sekarng, ini aku aja isolasi mandiri, doakan makji",7
20157,"@Zlkh2021 @StopPlandemit Bener banget, nih sales2 omicron, gak henti2nya tebar fear bapil/omicron! @KemenkesRI @ProfesorZubairi @dr_koko28 @satgascovid19id @dirgarambe @PBIDI @AdamPrabata Mentang2 anggaran udah disiapin. Liat aja ntar maret PASTI turun demi GP Mandalika!",11
20158,@AlyaaKh1911 Alf salama 3liky ya Lolo mt2l2eesh kolna galna omicron♥️♥️,1
20159,"A+++ buat Gemoy fara profesional &amp;tanggung jawab atas tuntutan skenario.
Emensi mikir jga dong bkin skenario baru sembuh udh disuruh syuting diluar,makan dipinggir jalan,omicron masih tinggi""nya😠🙏  #IkatanCintaEp629 https://t.co/HGQN9OKk6k",-1
20160,@flcthe03 Alsane jre ws vaksin pdhl seng ws vaksin kenek omicron okeh wkawka gataulagi,1
20161,Ini hari ke berapaaa yak w ditanyakan positif omicron,6
20162,Sakit punggung jadi pertanda omicron Ya Allah pa kabar para orang2 usia separo baya kek aku yg keluhannya kl ga sakit punggung ya sakit pinggang.,-13
20163,orang quarantine omicron tuh 10 days 12 days atau 14 days sih bingung,0
20164,@kachigoshipo Iya kalo omicron saudaraku kemarin wajahnya smp breakout ..,0
20165,"@missufe dirumah aja makji, dompet kosong, ATM kosong, jd g bs kemana2 hehe ditambah omicron jg sih jd ya udh ngehunter aja dirumah 😂😂😂",1
